INDUSTRY,YEAR,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,INCOME,GENDER,ZIPCODE
1001,2015,8,7,6,8.0,8.0,7.0,8.0,9.0,9.0,7.0,8.0,0.0,,8.0,98.0,,65,3.0,0.0,1.0,,,,,5.0,1.0,92545.0
1001,2015,9,6,7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,8.0,10.0,,32,4.0,0.0,1.0,,,,,7.0,2.0,7030.0
1001,2015,10,9,2,8.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,,10.0,26.0,,65,5.0,0.0,1.0,,,,,7.0,1.0,
1001,2015,9,8,9,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,0.0,,9.0,26.0,,64,4.0,0.0,4.0,,,,,6.0,1.0,96816.0
1001,2015,9,7,8,9.0,9.0,2.0,9.0,9.0,10.0,9.0,9.0,0.0,,9.0,10.0,,37,3.0,0.0,1.0,,,,,2.0,2.0,63116.0
1001,2015,10,10,10,10.0,10.0,98.0,10.0,10.0,1.0,10.0,10.0,98.0,,10.0,98.0,,32,3.0,0.0,1.0,,,,,1.0,2.0,22152.0
1001,2015,9,9,8,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,0.0,,8.0,98.0,,47,3.0,0.0,2.0,,,,,3.0,2.0,27215.0
1001,2015,8,2,8,8.0,8.0,5.0,8.0,8.0,2.0,5.0,6.0,0.0,,10.0,98.0,,47,3.0,0.0,1.0,,,,,6.0,1.0,62265.0
1001,2015,6,6,4,8.0,7.0,4.0,9.0,10.0,9.0,5.0,4.0,0.0,,8.0,10.0,,32,3.0,0.0,1.0,,,,,4.0,1.0,36054.0
1001,2015,10,5,6,10.0,10.0,8.0,8.0,10.0,10.0,9.0,7.0,0.0,,10.0,98.0,,53,5.0,0.0,1.0,,,,,6.0,2.0,77388.0
1001,2015,9,9,7,10.0,9.0,2.0,9.0,9.0,2.0,10.0,10.0,0.0,,9.0,10.0,,38,5.0,0.0,1.0,,,,,6.0,1.0,14821.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,30,4.0,0.0,1.0,,,,,4.0,2.0,85308.0
1001,2015,9,9,6,8.0,9.0,2.0,9.0,10.0,1.0,8.0,9.0,0.0,,9.0,10.0,,52,5.0,0.0,1.0,,,,,7.0,1.0,35824.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,0.0,,10.0,101.0,,29,3.0,1.0,2.0,,,,,1.0,2.0,1752.0
1001,2015,8,7,5,9.0,5.0,6.0,8.0,6.0,9.0,7.0,7.0,0.0,,9.0,26.0,,41,2.0,0.0,1.0,,,,,6.0,2.0,53949.0
1001,2015,7,7,7,6.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,0.0,,7.0,26.0,,48,3.0,0.0,1.0,,,,,7.0,2.0,16841.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,26.0,,38,4.0,0.0,1.0,,,,,7.0,2.0,91302.0
1001,2015,10,8,9,10.0,10.0,7.0,10.0,10.0,10.0,9.0,10.0,0.0,,10.0,26.0,,47,2.0,0.0,1.0,,,,,5.0,2.0,29714.0
1001,2015,7,6,8,6.0,7.0,8.0,7.0,7.0,7.0,6.0,5.0,0.0,,6.0,26.0,,37,4.0,1.0,1.0,,,,,5.0,2.0,27530.0
1001,2015,7,4,5,8.0,8.0,7.0,5.0,8.0,7.0,7.0,5.0,0.0,,8.0,99.0,,54,5.0,0.0,1.0,,,,,6.0,2.0,11209.0
1001,2015,10,8,8,10.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,0.0,,10.0,98.0,,48,5.0,0.0,1.0,,,,,7.0,1.0,12148.0
1001,2015,8,7,8,8.0,9.0,10.0,9.0,7.0,9.0,9.0,8.0,0.0,,9.0,5.0,,34,4.0,0.0,1.0,,,,,4.0,2.0,12526.0
1001,2015,9,7,5,8.0,8.0,3.0,10.0,10.0,10.0,7.0,8.0,0.0,,8.0,5.0,,42,4.0,0.0,1.0,,,,,4.0,2.0,59725.0
1001,2015,10,6,8,10.0,10.0,8.0,10.0,10.0,1.0,10.0,10.0,0.0,,10.0,26.0,,36,5.0,0.0,1.0,,,,,6.0,2.0,33426.0
1001,2015,10,8,9,8.0,10.0,1.0,9.0,9.0,10.0,8.0,9.0,0.0,,7.0,98.0,,49,5.0,0.0,1.0,,,,,2.0,2.0,33444.0
1001,2015,7,5,4,7.0,7.0,8.0,8.0,7.0,10.0,7.0,7.0,0.0,,7.0,10.0,,34,5.0,0.0,1.0,,,,,7.0,2.0,55124.0
1001,2015,10,10,10,10.0,9.0,9.0,10.0,10.0,10.0,8.0,8.0,0.0,,10.0,98.0,,37,2.0,0.0,1.0,3.0,,,,3.0,2.0,74112.0
1001,2015,8,7,7,7.0,7.0,8.0,7.0,7.0,9.0,8.0,8.0,0.0,,7.0,26.0,,32,5.0,0.0,1.0,,,,,7.0,2.0,77396.0
1001,2015,9,6,6,8.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,0.0,,6.0,20.0,,51,4.0,0.0,1.0,6.0,,,,99.0,1.0,50428.0
1001,2015,8,3,8,8.0,8.0,3.0,8.0,8.0,3.0,7.0,7.0,0.0,,9.0,10.0,,71,4.0,0.0,1.0,,,,,6.0,1.0,60543.0
1001,2015,8,9,7,10.0,10.0,10.0,10.0,10.0,10.0,6.0,9.0,0.0,,9.0,25.0,,57,4.0,0.0,1.0,,,,,1.0,2.0,32803.0
1001,2015,7,5,4,8.0,8.0,7.0,8.0,8.0,9.0,4.0,5.0,0.0,,4.0,,26.0,35,4.0,0.0,1.0,,,,,6.0,2.0,54002.0
1001,2015,8,8,4,8.0,7.0,10.0,8.0,7.0,8.0,6.0,7.0,0.0,,8.0,98.0,,20,3.0,0.0,4.0,,,,,99.0,2.0,27708.0
1001,2015,9,9,9,9.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,0.0,,10.0,10.0,,51,3.0,0.0,1.0,,,,,7.0,2.0,78015.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,28,2.0,0.0,1.0,,,,,2.0,2.0,1453.0
1001,2015,8,8,9,9.0,9.0,5.0,9.0,10.0,10.0,7.0,7.0,0.0,,8.0,5.0,,61,4.0,0.0,1.0,2.0,,,,6.0,1.0,45238.0
1001,2015,6,6,6,7.0,7.0,98.0,7.0,7.0,7.0,6.0,6.0,0.0,,6.0,98.0,,34,4.0,0.0,2.0,,,,,7.0,2.0,6516.0
1001,2015,10,7,10,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,0.0,,10.0,20.0,,41,4.0,0.0,2.0,,,,,7.0,1.0,6455.0
1001,2015,4,8,4,8.0,7.0,3.0,8.0,7.0,9.0,7.0,7.0,0.0,,9.0,10.0,,29,4.0,0.0,1.0,,,,,2.0,1.0,2118.0
1001,2015,10,5,7,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,9.0,10.0,,21,3.0,0.0,1.0,,,,,2.0,2.0,27560.0
1001,2015,8,8,7,8.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,0.0,,7.0,26.0,,24,4.0,0.0,1.0,,,,,6.0,2.0,98607.0
1001,2015,8,6,7,8.0,7.0,9.0,8.0,8.0,3.0,8.0,7.0,0.0,,7.0,20.0,,23,3.0,1.0,6.0,,,,,5.0,1.0,91345.0
1001,2015,9,6,6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,0.0,,8.0,15.0,,68,5.0,0.0,1.0,,,,,7.0,1.0,2045.0
1001,2015,7,6,7,7.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,0.0,,8.0,15.0,,18,3.0,1.0,1.0,,,,,3.0,1.0,92201.0
1001,2015,8,5,7,8.0,9.0,9.0,9.0,9.0,9.0,4.0,5.0,0.0,,8.0,26.0,,19,3.0,1.0,6.0,,,,,1.0,1.0,4011.0
1001,2015,9,8,9,9.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,0.0,,8.0,5.0,,45,5.0,0.0,1.0,,,,,7.0,1.0,18969.0
1001,2015,9,6,8,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,0.0,,9.0,26.0,,29,4.0,0.0,1.0,,,,,2.0,2.0,80524.0
1001,2015,10,6,6,10.0,10.0,9.0,10.0,10.0,10.0,7.0,8.0,0.0,,10.0,5.0,,37,5.0,0.0,1.0,,,,,3.0,1.0,77840.0
1001,2015,7,7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,7.0,10.0,,20,2.0,0.0,1.0,,,,,3.0,2.0,45414.0
1001,2015,9,9,8,9.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,0.0,,9.0,10.0,,28,4.0,0.0,1.0,,,,,5.0,1.0,39051.0
1001,2015,3,7,4,6.0,4.0,7.0,8.0,9.0,3.0,8.0,5.0,0.0,,6.0,20.0,,36,4.0,0.0,4.0,,,,,5.0,2.0,91010.0
1001,2015,9,8,8,6.0,7.0,4.0,7.0,7.0,9.0,9.0,8.0,0.0,,10.0,5.0,,58,3.0,0.0,2.0,,,,,3.0,1.0,45206.0
1001,2015,10,10,10,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,20,1.0,0.0,1.0,,,,,98.0,2.0,76013.0
1001,2015,10,2,9,10.0,10.0,4.0,10.0,10.0,10.0,8.0,8.0,0.0,,10.0,98.0,,65,4.0,0.0,1.0,,,,,2.0,2.0,98012.0
1001,2015,9,9,10,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,7.0,9.0,15.0,,30,5.0,0.0,1.0,,,,,6.0,1.0,11238.0
1001,2015,4,7,6,9.0,7.0,4.0,9.0,10.0,8.0,6.0,6.0,0.0,,8.0,20.0,,32,3.0,0.0,1.0,,,,,2.0,2.0,55421.0
1001,2015,6,5,6,10.0,10.0,5.0,10.0,10.0,3.0,6.0,6.0,0.0,,7.0,10.0,,35,4.0,0.0,1.0,,,,,5.0,1.0,27107.0
1001,2015,8,3,9,10.0,10.0,4.0,8.0,8.0,8.0,7.0,8.0,0.0,,8.0,26.0,,43,2.0,0.0,3.0,,,,,1.0,2.0,59417.0
1001,2015,8,8,7,8.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,0.0,,8.0,15.0,,51,4.0,0.0,1.0,,,,,1.0,2.0,2852.0
1001,2015,1,1,1,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,10.0,63,4.0,0.0,1.0,,,,,99.0,2.0,20895.0
1001,2015,8,5,8,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,0.0,,8.0,98.0,,33,2.0,0.0,1.0,,,,,2.0,2.0,14867.0
1001,2015,10,8,8,8.0,10.0,10.0,9.0,9.0,10.0,7.0,9.0,0.0,,10.0,10.0,,62,3.0,0.0,1.0,,,,,3.0,2.0,54301.0
1001,2015,9,9,8,9.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,0.0,,9.0,26.0,,43,3.0,0.0,1.0,,,,,2.0,1.0,8332.0
1001,2015,7,6,6,7.0,8.0,6.0,8.0,9.0,8.0,7.0,7.0,0.0,,5.0,,20.0,24,4.0,0.0,1.0,,,,,2.0,2.0,4736.0
1001,2015,9,8,7,8.0,9.0,8.0,8.0,9.0,8.0,10.0,9.0,0.0,,9.0,26.0,,30,5.0,0.0,1.0,,,,,5.0,1.0,10025.0
1001,2015,8,8,8,10.0,9.0,9.0,8.0,8.0,10.0,10.0,10.0,0.0,,10.0,26.0,,25,3.0,0.0,1.0,,,,,2.0,2.0,37083.0
1001,2015,10,9,9,9.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,0.0,,9.0,101.0,,55,4.0,0.0,1.0,,,,,7.0,2.0,98253.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,5.0,,51,3.0,0.0,1.0,,,,,5.0,2.0,44438.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,29,1.0,0.0,1.0,,,,,1.0,2.0,73644.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,0.0,,10.0,7.0,,59,4.0,0.0,1.0,,,,,1.0,2.0,15217.0
1001,2015,10,9,9,8.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,0.0,,9.0,10.0,,35,3.0,0.0,1.0,,,,,1.0,1.0,44484.0
1001,2015,7,7,8,7.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,0.0,,8.0,26.0,,34,3.0,0.0,4.0,,,,,5.0,2.0,97219.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,5.0,,30,3.0,0.0,1.0,,,,,1.0,1.0,35954.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,0.0,,8.0,10.0,,47,2.0,0.0,1.0,,,,,5.0,2.0,30102.0
1001,2015,9,9,8,7.0,6.0,6.0,7.0,8.0,3.0,7.0,7.0,0.0,,7.0,10.0,,33,1.0,0.0,1.0,,,,,3.0,1.0,93308.0
1001,2015,9,6,8,7.0,8.0,9.0,9.0,9.0,10.0,7.0,9.0,0.0,,9.0,1.0,,44,4.0,0.0,1.0,,,,,1.0,1.0,13126.0
1001,2015,9,8,8,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,0.0,,8.0,98.0,,58,2.0,0.0,1.0,,,,,1.0,2.0,72947.0
1001,2015,10,9,8,9.0,10.0,9.0,9.0,9.0,8.0,10.0,10.0,0.0,,10.0,25.0,,40,3.0,0.0,1.0,,,,,1.0,1.0,84401.0
1001,2015,10,10,9,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,27,3.0,0.0,1.0,,,,,6.0,2.0,92020.0
1001,2015,7,6,5,7.0,10.0,5.0,7.0,8.0,1.0,10.0,9.0,98.0,,7.0,101.0,,26,5.0,99.0,4.0,,,,,99.0,2.0,91910.0
1001,2015,10,10,10,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,26.0,,30,5.0,0.0,1.0,,,,,7.0,2.0,60615.0
1001,2015,8,10,10,10.0,10.0,7.0,10.0,10.0,9.0,9.0,9.0,0.0,,10.0,98.0,,26,3.0,0.0,2.0,,,,,1.0,2.0,95823.0
1001,2015,10,9,10,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,10.0,,26,2.0,0.0,1.0,,,,,1.0,2.0,92201.0
1001,2015,7,8,9,10.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,0.0,,8.0,15.0,,21,2.0,0.0,1.0,,,,,4.0,1.0,72401.0
1001,2015,8,8,8,7.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,26.0,,33,3.0,0.0,1.0,,,,,5.0,1.0,49829.0
1001,2015,9,8,8,8.0,9.0,8.0,9.0,9.0,10.0,7.0,7.0,0.0,,9.0,2.0,,50,4.0,0.0,2.0,,,,,3.0,2.0,11238.0
1001,2015,6,2,5,7.0,6.0,3.0,7.0,7.0,5.0,7.0,7.0,0.0,,4.0,,26.0,27,2.0,0.0,1.0,,,,,4.0,1.0,97005.0
1001,2015,10,9,9,7.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,9.0,26.0,,48,3.0,0.0,1.0,,,,,2.0,2.0,27549.0
1001,2015,10,8,9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,32,4.0,0.0,1.0,,,,,6.0,2.0,93117.0
1001,2015,10,10,10,10.0,10.0,1.0,10.0,10.0,2.0,10.0,10.0,1.0,10.0,10.0,26.0,,40,4.0,0.0,2.0,,,,,5.0,1.0,90012.0
1001,2015,6,6,6,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,1.0,4.0,6.0,26.0,,41,3.0,0.0,1.0,,,,,2.0,2.0,24637.0
1001,2015,8,8,8,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,1.0,9.0,8.0,17.0,,35,4.0,1.0,1.0,,,,,6.0,1.0,90043.0
1001,2015,8,7,6,7.0,8.0,8.0,9.0,8.0,10.0,7.0,8.0,0.0,,8.0,26.0,,31,4.0,0.0,1.0,,,,,7.0,1.0,98101.0
1001,2015,8,6,9,8.0,9.0,10.0,9.0,10.0,10.0,8.0,9.0,0.0,,8.0,15.0,,32,4.0,0.0,1.0,,,,,5.0,2.0,94102.0
1001,2015,8,9,7,8.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,0.0,,7.0,25.0,,49,2.0,0.0,1.0,,,,,2.0,2.0,30633.0
1001,2015,10,7,5,5.0,3.0,3.0,3.0,10.0,10.0,8.0,8.0,0.0,,8.0,26.0,,35,4.0,0.0,2.0,,,,,1.0,2.0,2124.0
1001,2015,10,10,9,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,0.0,,98.0,,,52,3.0,0.0,1.0,,,,,1.0,2.0,98902.0
1001,2015,7,6,7,7.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,0.0,,9.0,99.0,,25,3.0,0.0,1.0,,,,,1.0,2.0,55411.0
1001,2015,9,7,8,5.0,10.0,10.0,9.0,9.0,10.0,8.0,10.0,0.0,,9.0,26.0,,55,3.0,0.0,1.0,,,,,2.0,2.0,76010.0
1001,2015,8,5,8,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,0.0,,6.0,1.0,,50,3.0,0.0,1.0,,,,,4.0,2.0,46221.0
1001,2015,9,8,5,9.0,9.0,8.0,10.0,9.0,9.0,9.0,8.0,0.0,,9.0,10.0,,25,4.0,0.0,4.0,,,,,5.0,2.0,31408.0
1001,2015,10,10,10,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,0.0,,10.0,10.0,,62,3.0,0.0,2.0,,,,,2.0,2.0,73507.0
1001,2015,10,9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,66,5.0,0.0,1.0,,,,,2.0,2.0,78240.0
1001,2015,8,5,7,10.0,10.0,4.0,9.0,10.0,6.0,8.0,7.0,0.0,,8.0,26.0,,23,2.0,0.0,2.0,,,,,1.0,1.0,39503.0
1001,2015,8,10,10,10.0,10.0,10.0,9.0,10.0,10.0,8.0,10.0,0.0,,10.0,24.0,,32,2.0,1.0,1.0,,,,,5.0,1.0,7505.0
1001,2015,10,10,10,10.0,10.0,2.0,1.0,10.0,1.0,10.0,10.0,0.0,,10.0,26.0,,30,2.0,1.0,1.0,,,,,5.0,2.0,31705.0
1001,2015,9,9,9,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,9.0,10.0,,68,5.0,0.0,1.0,,,,,7.0,2.0,44241.0
1001,2015,8,2,1,3.0,2.0,6.0,5.0,2.0,3.0,1.0,4.0,1.0,4.0,3.0,,26.0,23,5.0,0.0,2.0,,,,,5.0,1.0,72427.0
1001,2015,10,10,10,10.0,10.0,2.0,10.0,10.0,2.0,10.0,10.0,1.0,10.0,10.0,26.0,,34,4.0,1.0,1.0,,,,,6.0,1.0,34221.0
1001,2015,10,7,10,8.0,8.0,10.0,9.0,10.0,7.0,8.0,8.0,0.0,,10.0,26.0,,48,2.0,0.0,2.0,,,,,5.0,2.0,30253.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,35,2.0,0.0,1.0,,,,,1.0,2.0,33021.0
1001,2015,8,8,5,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,0.0,,10.0,26.0,,60,3.0,0.0,1.0,,,,,4.0,2.0,71457.0
1001,2015,9,9,8,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,0.0,,10.0,98.0,,58,3.0,0.0,1.0,,,,,5.0,2.0,14424.0
1001,2015,8,2,8,8.0,8.0,2.0,8.0,8.0,2.0,8.0,8.0,0.0,,8.0,98.0,,35,4.0,0.0,1.0,,,,,4.0,2.0,37174.0
1001,2015,6,6,6,7.0,9.0,10.0,7.0,7.0,10.0,3.0,3.0,0.0,,7.0,0.0,,41,4.0,0.0,1.0,,,,,2.0,2.0,70094.0
1001,2015,6,5,5,7.0,7.0,9.0,7.0,7.0,9.0,5.0,6.0,0.0,,98.0,,,28,3.0,0.0,1.0,,,,,4.0,2.0,53142.0
1001,2015,10,8,10,10.0,10.0,9.0,10.0,9.0,2.0,6.0,10.0,0.0,,7.0,98.0,,48,3.0,0.0,1.0,,,,,4.0,2.0,38133.0
1001,2015,7,7,8,9.0,9.0,9.0,9.0,7.0,10.0,9.0,9.0,0.0,,10.0,26.0,,45,5.0,0.0,1.0,,,,,7.0,1.0,30062.0
1001,2015,10,10,9,10.0,10.0,9.0,10.0,10.0,10.0,98.0,98.0,0.0,,10.0,26.0,,53,3.0,0.0,1.0,,,,,2.0,2.0,85234.0
1001,2015,9,8,9,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,0.0,,10.0,15.0,,48,3.0,0.0,1.0,,,,,5.0,1.0,63116.0
1001,2015,8,8,8,8.0,8.0,8.0,8.0,8.0,10.0,7.0,8.0,0.0,,8.0,0.0,,35,4.0,0.0,1.0,,,,,7.0,1.0,48317.0
1001,2015,8,7,8,8.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,0.0,,6.0,15.0,,78,5.0,0.0,1.0,,,,,6.0,1.0,30519.0
1001,2015,10,8,9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,10.0,,66,4.0,0.0,1.0,,,,,3.0,1.0,37308.0
1001,2015,10,8,10,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,98.0,,72,5.0,0.0,1.0,,,,,7.0,1.0,33953.0
1001,2015,9,10,9,8.0,9.0,10.0,9.0,9.0,10.0,8.0,8.0,0.0,,9.0,15.0,,30,4.0,1.0,1.0,,,,,4.0,2.0,30316.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,39,3.0,0.0,1.0,,,,,7.0,1.0,98632.0
1001,2015,9,9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,6.0,26.0,,78,5.0,0.0,1.0,,,,,4.0,1.0,2641.0
1001,2015,9,6,8,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,26.0,,31,5.0,1.0,6.0,,,,,5.0,2.0,2134.0
1001,2015,10,10,10,10.0,10.0,98.0,10.0,10.0,1.0,10.0,10.0,0.0,,10.0,26.0,,27,1.0,0.0,1.0,2.0,,,,4.0,2.0,20109.0
1001,2015,9,9,10,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,0.0,,9.0,5.0,,45,5.0,0.0,2.0,,,,,6.0,1.0,60616.0
1001,2015,8,6,6,7.0,8.0,10.0,7.0,8.0,10.0,8.0,8.0,0.0,,7.0,26.0,,43,4.0,0.0,1.0,,,,,7.0,2.0,80227.0
1001,2015,8,6,7,8.0,9.0,9.0,9.0,10.0,10.0,7.0,7.0,0.0,,10.0,15.0,,54,3.0,0.0,1.0,,,,,5.0,1.0,46219.0
1001,2015,9,8,8,8.0,9.0,9.0,9.0,9.0,10.0,8.0,7.0,0.0,,9.0,10.0,,55,5.0,0.0,1.0,,,,,99.0,2.0,98234.0
1001,2015,9,7,6,98.0,9.0,10.0,9.0,10.0,10.0,9.0,9.0,0.0,,9.0,98.0,,52,4.0,0.0,1.0,,,,,7.0,2.0,46545.0
1001,2015,8,7,6,7.0,7.0,9.0,7.0,7.0,10.0,8.0,8.0,0.0,,6.0,10.0,,43,5.0,0.0,1.0,,,,,7.0,1.0,80921.0
1001,2015,9,9,9,9.0,9.0,8.0,9.0,8.0,4.0,7.0,7.0,0.0,,8.0,26.0,,30,4.0,1.0,98.0,,,,,99.0,2.0,8844.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,0.0,,10.0,10.0,,73,3.0,0.0,1.0,,,,,4.0,1.0,72714.0
1001,2015,8,7,8,8.0,8.0,9.0,8.0,8.0,9.0,7.0,8.0,0.0,,7.0,10.0,,62,5.0,0.0,1.0,,,,,7.0,1.0,2835.0
1001,2015,8,6,7,9.0,9.0,10.0,8.0,8.0,8.0,6.0,8.0,0.0,,7.0,98.0,,77,5.0,0.0,1.0,,,,,4.0,1.0,85501.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,69,2.0,0.0,1.0,,,,,99.0,1.0,6492.0
1001,2015,7,7,8,7.0,7.0,6.0,7.0,8.0,9.0,8.0,8.0,0.0,,8.0,26.0,,70,5.0,0.0,1.0,,,,,99.0,2.0,53402.0
1001,2015,7,6,8,7.0,7.0,7.0,7.0,8.0,10.0,7.0,8.0,0.0,,6.0,25.0,,55,3.0,0.0,1.0,,,,,2.0,2.0,53072.0
1001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,74,4.0,0.0,1.0,,,,,99.0,2.0,33908.0
1001,2015,9,9,9,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,0.0,,10.0,101.0,,41,5.0,0.0,1.0,,,,,5.0,1.0,29169.0
1001,2015,9,8,7,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,0.0,,10.0,98.0,,65,3.0,0.0,2.0,,,,,2.0,1.0,73018.0
1001,2015,10,10,10,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,40,2.0,0.0,1.0,,,,,4.0,2.0,18237.0
1001,2015,10,9,9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,10.0,,64,4.0,0.0,4.0,,,,,5.0,2.0,2186.0
1001,2015,10,9,9,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,0.0,,10.0,10.0,,64,4.0,0.0,1.0,,,,,4.0,2.0,29579.0
1001,2015,10,9,10,9.0,9.0,7.0,10.0,10.0,10.0,8.0,9.0,0.0,,10.0,26.0,,25,4.0,0.0,2.0,,,,,5.0,2.0,32256.0
1001,2015,8,6,8,9.0,9.0,3.0,9.0,9.0,3.0,9.0,7.0,0.0,,9.0,10.0,,53,4.0,0.0,1.0,,,,,5.0,1.0,11109.0
1001,2015,9,8,7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,10.0,26.0,,45,5.0,0.0,1.0,,,,,4.0,1.0,85224.0
1001,2015,10,8,8,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,,10.0,10.0,,62,3.0,0.0,1.0,,,,,99.0,2.0,19809.0
1001,2015,10,6,8,7.0,10.0,10.0,7.0,10.0,10.0,9.0,9.0,0.0,,10.0,10.0,,26,5.0,0.0,4.0,,,,,2.0,2.0,90745.0
1001,2015,8,7,5,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,0.0,,9.0,15.0,,30,4.0,0.0,4.0,,,,,3.0,1.0,94002.0
1001,2015,6,6,7,7.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,0.0,,98.0,,,36,3.0,0.0,1.0,,,,,2.0,2.0,6779.0
